Title,ADDRESS_MD5Digest,ADDRESS_strcmp,ADDRESS_OSGetTime,ADDRESS_OSDisableInterrupts,ADDRESS_OSRestoreInterrupts,ADDRESS_DCFlushRange,ADDRESS_ICInvalidateRange,ADDRESS_IOS_Open,ADDRESS_IOS_Close,ADDRESS_IOS_Read,ADDRESS_IOS_Ioctlv,ADDRESS_NASWII_AC_URL,ADDRESS_NASWII_AC_URL_POINTER,ADDRESS_NASWII_PR_URL,ADDRESS_NASWII_PR_URL_POINTER,ADDRESS_AVAILABLE_URL,ADDRESS_DWCi_Auth_SendRequest,ADDRESS_DWCi_Auth_HandleResponse,ADDRESS_DWC_AUTH_ADD_MACADDR,ADDRESS_DWC_AUTH_ADD_CSNUM,ADDRESS_AUTH_HANDLERESP_HOOK,ADDRESS_AUTH_HANDLERESP_CONTINUE,ADDRESS_AUTH_HANDLERESP_ERROR,ADDRESS_AUTH_HANDLERESP_OUT,AUTH_HANDLERESP_UNPATCH,LOAD_AUTH_REQ_INST_01,LOAD_AUTH_REQ_INST_02,LOAD_AUTH_REQ_INST_01_P,ADDRESS_NHTTPCreateRequest,ADDRESS_NHTTPSendRequestAsync,ADDRESS_NHTTPDestroyResponse,ADDRESS_NHTTPStartup,ADDRESS_DWC_ERROR,ADDRESS_DWCi_SetError,ADDRESS_DWCi_HandleGPError,ADDRESS_HBM_ALLOCATOR,ADDRESS_BMST_RSO_LOCATOR,ADDRESS_GH_ALLOC_FUNCTION,ADDRESS_PES_ALLOC_FUNCTION,ADDRESS_SSBB_GET_HEAP_FUNCTION,ADDRESS_SKIP_DNS_CACHE,ADDRESS_SKIP_DNS_CACHE_CONTINUE,ADDRESS_gethostbyname,ADDRESS_SOiAlloc,ADDRESS_SOiFree,ADDRESS_SOSocket,ADDRESS_SOClose,ADDRESS_SOBind,ADDRESS_SOConnect,ADDRESS_SOGetSockName,ADDRESS_SORecvFrom,ADDRESS_SORecv,ADDRESS_SOSendTo,ADDRESS_SOSend,ADDRESS_SOFcntl,ADDRESS_SOShutdown,ADDRESS_SOPoll,ADDRESS_SOInetAtoN,ADDRESS_SOGetAddrInfo,ADDRESS_SOFreeAddrInfo,ADDRESS_SOSetSockOpt,ADDRESS_SOGetInterfaceOpt,ADDRESS_DWC_Printf,ADDRESS_OSReport,ADDRESS_GHIPARSEURL_HTTPS_PATCH,ADDRESS_NHTTP_HTTPS_PORT_PATCH,ADDRESS_NHTTPi_SocSSLConnect,ADDRESS_PATCH_SECURITY_GT2MATCHCOMMAND,ADDRESS_PATCH_SECURITY_QR2MATCHCOMMAND,ADDRESS_gpiAppendStringToBuffer,ADDRESS_gpiAppendIntToBuffer,ADDRESS_PATCH_GPISENDLOGIN,ADDRESS_PATCH_GPIADDLOCALINFO,ADDRESS_DWC_Base64Encode,ADDRESS_DWCi_GetUserData,ADDRESS_DWCi_GetGPBuddyAdditionalMsg,ADDRESS_RealMode,ADDRESS_OSInitSystemCall_Tail,ADDRESS_GTI2_BUFFER,ADDRESS_SBCM_RETURN,ADDRESS_OSYieldThread,ADDRESS_sendto,ADDRESS_stpLoginCnt,ADDRESS_stpFriendCnt,ADDRESS_AUTH_RESULT,ADDRESS_NATNEG_SET_COMPLETED_DELAY,ADDRESS_GT2_PORT_PATCH,GT2_PORT_PATCH_REG,ADDRESS_gt2AddressToString,ADDRESS_gt2CreateSocket,ADDRESS_SCGetProductSN,ADDRESS_ESP_FD,ADDRESS_gpiValueForKey,ADDRESS_PATCH_gpiCheckForError,TYPE_gpiCheckForError,ADDRESS_atoi,ADDRESS_gpiCallErrorCallback,ADDRESS_PATCH_DWCi_HandleGPError
WM9JN0001,0x800FC480,0x802757F8,0x801F7B2C,0x801F3BD4,0x801F3BFC,0x801EF000,0x801EF0E4,0x802222DC,0x802224BC,0x80222664,0x80222FC4,0x802B2398,0x802B23E8,0x802B2418,0x802B2468,0x802B2DD8,0x800F7AAC,0x800F85F0,0x800F8248,0x800F845C,0x800F876C,0x800F8784,0x800F8EC4,0x800F8F18,0x80A1000C,"lwz %r5, -0x6644(%r13)","addi %r5, %r5, 0x59E0","lwz %r5, -0x6644(%r13)",0x8012E6FC,0x8012E960,0x8012E9FC,0x8012E434,0x80333F90,0x800E22DC,0x800E6F50,0x802B706C,0x00000000,0x00000000,0x00000000,0x00000000,0x800E66A4,0x800E6898,0x800FCC90,0x80124E64,0x80124F4C,0x801255B8,0x8012577C,0x80125820,0x80125908,0x801259F0,0x80125AEC,0x80125B14,0x80125B38,0x80125B60,0x80125B84,0x80125CB4,0x80125D68,0x80125EC4,0x801266D8,0x801269BC,0x80126A20,0x80126B24,0x800E26DC,0x801EFE78,0x80118AAC,0x801298E0,0x8012A548,0x00000000,0x800F1C98,0x80102D08,0x80102D64,0x801044A4,0x80105EB4,0x800E1E74,0x800E5458,0x800EB410,0x801F4C40,0x801F64AC,0x80334700,0x80114064,0x801F6D0C,0x800FCA4C,0x8040E810,0x8040E7F8,0x80333F90,0x8011F28C,0x800E6BC4,31,0x801125A4,0x8010E50C,0x8021F8C0,0x8040E280,0x8010CBA8,0x8010CB6C,0x00000000,0x802779E0,0x801035B8,0x800E70B8
WT3JN0000,0x800FA528,0x800753FC,0x8004F4F0,0x8004B538,0x8004B560,0x80047248,0x80047300,0x80086588,0x80086768,0x80086910,0x80087188,0x802780D0,0x80278120,0x80278150,0x802781A0,0x802702B8,0x801480A0,0x80148BE4,0x8014883C,0x80148A50,0x80148D64,0x80148D7C,0x801494D8,0x8014952C,0x80A1000C,"lwz %r5, -0x6528(%r13)","addi %r5, %r5, 0x59C4","lwz %r5, -0x6528(%r13)",0x801707AC,0x801709B8,0x80170A54,0x80170414,0x8042F020,0x801243E0,0x80129F2C,0x8026C50C,0x00000000,0x00000000,0x00000000,0x00000000,0x801290B8,0x801292AC,0x800FAD6C,0x8017306C,0x80173154,0x801737C0,0x80173984,0x80173A28,0x80173B10,0x80173BF8,0x80173CF4,0x80173D1C,0x80173D40,0x80173D68,0x80173D8C,0x80173EBC,0x80173F70,0x801740CC,0x801748E0,0x80174BC4,0x80174C28,0x80174D2C,0x801247F8,0x80047E88,0x80117468,0x8016B840,0x8016C528,0x8013FC5C,0x8013FDE4,0x80101168,0x801011C4,0x80102904,0x80104314,0x80123F8C,0x80127DA4,0x00000000,0x8004C3CC,0x8004DEEC,0x8042CC60,0x801129D8,0x00000000,0x800FAAF4,0x8047A158,0x8047A140,0x8042F020,0x8011DC94,0x80129C24,31,0x80110F18,0x8010CE80,0x8008C590,0x80478C98,0x8010B51C,0x8010B404,0x00000000,0x80077588,0x80101A18,0x8012A084
WIDEN0003,0x801811A0,0x80063810,0x800DDCD0,0x800D9C30,0x800D9C70,0x800D5910,0x800D59D0,0x800CE040,0x800CE230,0x800CE3E0,0x800CEC80,0x8021FDD0,0x8021FE20,0x8021FE50,0x8021FEA0,0x80218278,0x801CC2A0,0x801CCDE0,0x801CCA38,0x801CCC4C,0x801CCF60,0x801CCF78,0x801CD6D4,0x801CD728,0x80A1000C,"lwz %r5, -0x5B60(%r13)","addi %r5, %r5, 0x59C4","lwz %r5, -0x5B60(%r13)",0x80126980,0x80126BB0,0x80126C50,0x801265D0,0x802EEDE0,0x801AB1F0,0x801B0DD0,0x8020278C,0x00000000,0x00000000,0x00000000,0x00000000,0x801AFEE0,0x801B00D0,0x80181A60,0x8011B730,0x8011B810,0x8011BE50,0x8011C020,0x8011C0D0,0x8011C1C0,0x8011C2B0,0x8011C3B0,0x8011C3E0,0x8011C410,0x8011C440,0x8011C470,0x8011C5A0,0x8011C660,0x8011C7C0,0x8011D020,0x8011D310,0x8011D380,0x8011D480,0x801AB670,0x800D65E0,0x8019EAF8,0x801218D8,0x80122610,0x801C3FC0,0x801C4148,0x80188090,0x801880F0,0x8018984C,0x8018B280,0x801AAD90,0x801AEBA0,0x00000000,0x800DAC40,0x800DC650,0x802ECA20,0x80199F28,0x00000000,0x801817C0,0x802F16E0,0x802F16D0,0x802EEDE0,0x801A5AB0,0x801B0A80,31,0x801983F0,0x80193FE0,0x800E4C50,0x802EF8F8,0x801925B0,0x8019248C,0x00000000,0x800659E8,0x80188980,0x801B0F18
HDMFN0001,0x80214E34,0x80110418,0x80172524,0x8016E4E0,0x8016E508,0x80169E98,0x80169F50,0x8015DBB4,0x8015DD94,0x8015DF3C,0x8015E89C,0x80298348,0x80298398,0x00000000,0x00000000,0x80298C48,0x802105F4,0x80210F24,0x80210BB0,0x80210DA4,0x80211058,0x8021105C,0x802116C4,0x8021172C,0x8061000C,"lwz %r5, -0x4D54(%r13)","addi %r5, %r5, 0x55D0","lwz %r5, -0x4D54(%r13)",0x80206270,0x8020647C,0x80206518,0x80205FD8,0x8041B798,0x8023F734,0x80244B3C,0x8042E864,0x00000000,0x00000000,0x00000000,0x00000000,0x8023F830,0x8023FA28,0x80215500,0x801E3FD8,0x801E40C0,0x801E472C,0x801E4800,0x801E4A98,0x801E4B80,0x801E4C68,0x801E4D64,0x801E4D8C,0x801E4DB0,0x801E4DD8,0x801E4DFC,0x801E4F2C,0x801E4FE0,0x801E513C,0x801E5938,0x801E5C1C,0x801E5D84,0x801E5E88,0x8023FCE8,0x8010E638,0x80232A64,0x801FFFD8,0x80200BE4,0x00000000,0x80251D24,0x8021C8C8,0x8021C924,0x8021DEE0,0x8021F844,0x8023F2F0,0x80242BAC,0x8024A7D8,0x8016F54C,0x80170E84,0x8041BF18,0x8022C8EC,0x801716E4,0x802152BC,0x80430690,0x80430688,0x8041B798,0x802390A4,0x802447D0,31,0x8022AE2C,0x80226E18,0x801779F0,0x00000000,0x802254B4,0x80225478,0x00000000,0x8011286C,0x8021D090,0x80244CA4
WPXJN0000,0x801FA128,0x8005FC2C,0x800CE208,0x800CA1AC,0x800CA1D4,0x800C55A4,0x800C5688,0x800B80FC,0x800B82DC,0x800B8484,0x800B8DE4,0x8026F710,0x8026F760,0x8026F790,0x8026F7E0,0x802701D0,0x801F5628,0x801F616C,0x801F5DC4,0x801F5FD8,0x801F62EC,0x801F6304,0x801F6A60,0x801F6AB4,0x80A1000C,"lwz %r5, -0x5E10(%r13)","addi %r5, %r5, 0x59C4","lwz %r5, -0x5E10(%r13)",0x80125F2C,0x80126138,0x801261D4,0x80125B94,0x80351AE0,0x801D1268,0x801D6BF0,0x80262D54,0x00000000,0x00000000,0x00000000,0x00000000,0x801D5E70,0x801D6068,0x801FA96C,0x80128C3C,0x80128D24,0x80129390,0x80129554,0x801295F8,0x801296E0,0x801297C8,0x801298C4,0x801298EC,0x80129910,0x80129938,0x8012995C,0x80129A8C,0x80129B40,0x80129C9C,0x8012A4B0,0x8012A794,0x8012A7F8,0x8012A8FC,0x801D1688,0x800C641C,0x80217068,0x80120FC0,0x80121CA8,0x801ECB34,0x801ECCBC,0x80200D68,0x80200DC4,0x80202504,0x80203F14,0x801D0E14,0x801D4BA8,0x00000000,0x800CB110,0x800CCB30,0x80352280,0x802125D8,0x800CD390,0x801FA6F4,0x80355EC0,0x80355EA8,0x80351AE0,0x8021D894,0x801D68E8,31,0x80210B18,0x8020CA80,0x800D4E60,0x80354138,0x8020B11C,0x8020B004,0x00000000,0x80061E00,0x80201618,0x801D6D48
WCHPN0002,0x8020D228,0x802427E4,0x8013423C,0x801301BC,0x801301E4,0x8012B5DC,0x8012B6C0,0x80160F30,0x80161110,0x801612B8,0x80161C18,0x802B9B00,0x802B9B50,0x802B9B80,0x802B9BD0,0x802BA5C0,0x80208728,0x8020926C,0x80208EC4,0x802090D8,0x802093EC,0x80209404,0x80209B60,0x80209BB4,0x80A1000C,"lwz %r5, -0x5108(%r13)","addi %r5, %r5, 0x59C4","lwz %r5, -0x5108(%r13)",0x801B4AB0,0x801B4CBC,0x801B4D58,0x801B4718,0x80427800,0x00000000,0x801E7D10,0x8028001C,0x00000000,0x00000000,0x00000000,0x00000000,0x801E672C,0x801E6924,0x8020DA6C,0x801ABBFC,0x801ABCE4,0x801AC350,0x801AC514,0x801AC5B8,0x801AC6A0,0x801AC788,0x801AC884,0x801AC8AC,0x801AC8D0,0x801AC8F8,0x801AC91C,0x801ACA4C,0x801ACB00,0x801ACC5C,0x801AD470,0x801AD754,0x801AD7B8,0x801AD8BC,0x801E1D08,0x8012C454,0x8022A334,0x801AFB44,0x801B082C,0x801FF4E8,0x801FF670,0x80213E68,0x80213EC4,0x80215604,0x80217014,0x801E11F4,0x801E5464,0x00000000,0x80131120,0x80132BFC,0x80427FA0,0x802258A4,0x8013345C,0x8020D7F4,0x8042F288,0x8042F270,0x80427800,0x80230B60,0x801E7A08,31,0x80223DE4,0x8021FD44,0x8015E59C,0x8042D108,0x8021E21C,0x8021E104,0x00000000,0x80244974,0x80214718,0x801E7E68
XHJPN0000,0x801CF0B0,0x80202E3C,0x8011ADA0,0x80116CC0,0x80116D00,0x80111F80,0x80112070,0x801479D0,0x80147BC0,0x80147D70,0x80148700,0x803F7AA8,0x803F7AF8,0x803F7B28,0x803F7B78,0x803F8710,0x801C94C0,0x801CA010,0x801C9C60,0x801C9E74,0x801CA190,0x801CA1A8,0x801CA904,0x801CA958,0x80A1000C,"lwz %r5, 0x380(%r26)","addi %r5, %r5, 0x59C4","lis %r5, 0x809B; lwz %r5, -0x0F80(%r5)",0x801A2D44,0x801A2F50,0x801A2FEC,0x801A29AC,0x809AED00,0x801A8990,0x801AC5C0,0x803CE1CC,0x00000000,0x00000000,0x00000000,0x00000000,0x801AD8AC,0x801ADAA0,0x801CFDB0,0x80199E90,0x80199F78,0x8019A5E4,0x8019A7A8,0x8019A84C,0x8019A934,0x8019AA1C,0x8019AB18,0x8019AB40,0x8019AB64,0x8019AB8C,0x8019ABB0,0x8019ACE0,0x8019AD94,0x8019AEF0,0x8019B704,0x8019B9E8,0x8019BA4C,0x8019BB50,0x801A8E20,0x80112E60,0x801EC664,0x8019DDD8,0x8019EAC0,0x801C0F54,0x00000000,0x801D5FD0,0x801D6030,0x801D779C,0x801D91E0,0x801A84E0,0x801AC4C0,0x00000000,0x80117CD0,0x801196E0,0x809AF480,0x801E79BC,0x00000000,0x801CFAF0,0x809AE3B0,0x809AE398,0x809AED00,0x00000000,0x801AE498,30,0x801E63A0,0x801E1F50,0x80145260,0x809B41F0,0x801E0520,0x801E0408,0x00000001,0x80204FCC,0x801D68D0,0x801AE93C
WVKPN0003,0x80329528,0x801A83DC,0x8017F1E8,0x8017A7D0,0x8017A7F8,0x80175BF0,0x80175CD4,0x801BD220,0x801BD400,0x801BD5A8,0x801BDF08,0x803D1E10,0x803D1E60,0x803D1E90,0x803D1EE0,0x803D2900,0x80323FC4,0x80324B08,0x80324760,0x80324974,0x80324C88,0x80324CA0,0x803253FC,0x80325450,0x80A1000C,"lwz %r5, -0x4988(%r13)","addi %r5, %r5, 0x59C4","lwz %r5, -0x4988(%r13)",0x8029B860,0x8029BA6C,0x8029BB08,0x8029B4C8,0x804A3BE0,0x803533E0,0x8030414C,0x803BA38C,0x00000000,0x00000000,0x00000000,0x00000000,0x803026C0,0x803028B4,0x80329D6C,0x8029E570,0x8029E658,0x8029ECC4,0x8029EE88,0x8029EF2C,0x8029F014,0x8029F0FC,0x8029F1F8,0x8029F220,0x8029F244,0x8029F26C,0x8029F290,0x8029F3C0,0x8029F474,0x8029F5D0,0x8029FDE4,0x802A00C8,0x802A012C,0x802A0230,0x80353800,0x80176A68,0x80346468,0x802968F4,0x802975DC,0x8031B568,0x8031B6F0,0x80330168,0x803301C4,0x80331904,0x80333314,0x80352F8C,0x803013AC,0x00000000,0x8017B734,0x8017D3B8,0x804A4380,0x803419D8,0x8017DC18,0x80329AF4,0x804A9458,0x804A9440,0x804A3BE0,0x8034CC94,0x80303E44,31,0x8033FF18,0x8033BE80,0x801C3328,0x804A7A90,0x8033A51C,0x8033A404,0x00000000,0x801AA69C,0x80330A18,0x803042A4
WCUJN0001,0x8017DC8C,0x800862C0,0x800606D8,0x8005C714,0x8005C73C,0x80057C5C,0x80057D14,0x80097B6C,0x80097D4C,0x80097EF4,0x8009876C,0x801EE518,0x801EE568,0x801EE598,0x801EE5E8,0x801EEFD8,0x80179190,0x80179CD4,0x8017992C,0x80179B40,0x80179E54,0x80179E6C,0x8017A5C8,0x8017A61C,0x80A1000C,"lwz %r5, -0x6268(%r13)","addi %r5, %r5, 0x59C4","lwz %r5, -0x6268(%r13)",0x8014E780,0x8014E98C,0x8014EA28,0x8014E3E8,0x802CFB60,0x80155CCC,0x8015B5E8,0x801E4AB4,0x00000000,0x00000000,0x00000000,0x00000000,0x8015A888,0x8015AA80,0x8017E4D0,0x80151490,0x80151578,0x80151BE4,0x80151DA8,0x80151E4C,0x80151F34,0x8015201C,0x80152118,0x80152140,0x80152164,0x8015218C,0x801521B0,0x801522E0,0x80152394,0x801524F0,0x80152D04,0x80152FE8,0x8015304C,0x80153150,0x801560EC,0x800589AC,0x8019ABB4,0x80149814,0x8014A4FC,0x801709C4,0x80170B4C,0x801848B4,0x80184910,0x80186050,0x80187A60,0x80155890,0x801595C0,0x00000000,0x8005D678,0x8005F098,0x802D0300,0x80196124,0x8005F8F8,0x8017E258,0x802D3AE8,0x802D3AD0,0x802CFB60,0x801A13E0,0x8015B2E0,31,0x80194664,0x801905CC,0x8009DC58,0x802D2448,0x8018EC68,0x8018EB50,0x00000000,0x8008844C,0x80185164,0x8015B740
WDDEN0002,0x80088BC0,0x802405AC,0x801BFC6C,0x801BBB98,0x801BBBC0,0x801B78A8,0x801B7960,0x801ECF9C,0x801ED17C,0x801ED324,0x801EDB9C,0x80262218,0x80262268,0x80262298,0x802622E8,0x80262E50,0x80081D6C,0x800828B0,0x80082508,0x8008271C,0x80082A30,0x80082A48,0x800831A4,0x800831F8,0x80A1000C,"lwz %r5, -0x56A8(%r13)","addi %r5, %r5, 0x59C4","lwz %r5, -0x56A8(%r13)",0x800BE140,0x800BE34C,0x800BE3E8,0x800BDDA8,0x802B3F60,0x8005C948,0x80064634,0x80267034,0x00000000,0x00000000,0x00000000,0x00000000,0x80063280,0x80063474,0x80089404,0x800B5FE4,0x800B60CC,0x800B6738,0x800B68FC,0x800B69A0,0x800B6A88,0x800B6B70,0x800B6C6C,0x800B6C94,0x800B6CB8,0x800B6CE0,0x800B6D04,0x800B6E34,0x800B6EE8,0x800B7044,0x800B7858,0x800B7B3C,0x800B7BA0,0x800B7CA4,0x8005CD68,0x801B84E8,0x800A5B00,0x800B91D4,0x800B9EBC,0x8007C248,0x8007C3D0,0x8008F800,0x8008F85C,0x80090F9C,0x800929AC,0x8005C50C,0x80061F6C,0x00000000,0x801BCA2C,0x801BE57C,0x802B4700,0x800A1070,0x00000000,0x8008918C,0x803D4830,0x803D4818,0x802B3F60,0x800AC32C,0x8006432C,31,0x8009F5B0,0x8009B518,0x801EB6B0,0x803D43F0,0x80099BB4,0x80099A9C,0x00000000,0x802427C0,0x800900B0,0x8006478C
WUNEN0005,0x802D2780,0x803283CC,0x8018F920,0x8018B6E0,0x8018B720,0x80187150,0x80187240,0x801F3EF0,0x801F4200,0x801F4460,0x801F4DF0,0x803ABCC8,0x803ABD18,0x803ABD48,0x803ABD98,0x803AC7F0,0x802CCB20,0x802CD660,0x802CD2B8,0x802CD4CC,0x802CD7E0,0x802CD7F8,0x802CDF54,0x802CDFA8,0x80A1000C,"lwz %r5, -0x4448(%r13)","addi %r5, %r5, 0x59C4","lwz %r5, -0x4448(%r13)",0x8029EF90,0x8029F19C,0x8029F238,0x8029EBF8,0x805C8C80,0x802A4AF0,0x802AB4C0,0x8037F8E4,0x00000000,0x00000000,0x00000000,0x00000000,0x802A9BA0,0x802A9D90,0x802D3040,0x80296E34,0x80296F1C,0x80297588,0x8029774C,0x802977F0,0x802978D8,0x802979C0,0x80297ABC,0x80297AE4,0x80297B08,0x80297B30,0x80297B54,0x80297C84,0x80297D38,0x80297E94,0x802986A8,0x8029898C,0x802989F0,0x80298AF4,0x802A4F70,0x80188090,0x802F00D8,0x8029A024,0x8029AD0C,0x802C3530,0x802C36B8,0x802D9670,0x802D96D0,0x802DAE2C,0x802DC860,0x802A4670,0x802A8860,0x00000000,0x8018C6F0,0x8018E1C0,0x805C93C0,0x802EB508,0x00000000,0x802D2DA0,0x805D1218,0x805D1208,0x805C8C80,0x802F7090,0x802AB170,31,0x802E99D0,0x802E55C0,0x801BE420,0x805CF490,0x802E3B90,0x802E3A6C,0x00000000,0x8032A558,0x802D9F60,0x802AB608
WUNPN0002,0x802D09C0,0x8032660C,0x8018E3C0,0x8018A180,0x8018A1C0,0x80185BF0,0x80185CE0,0x801F2900,0x801F2C10,0x801F2E70,0x801F3800,0x803A9EA8,0x803A9EF8,0x803A9F28,0x803A9F78,0x803AA920,0x802CB440,0x802CBF80,0x802CBBD8,0x802CBDEC,0x802CC100,0x802CC118,0x802CC874,0x802CC8C8,0x80A1000C,"lwz %r5, -0x44B0(%r13)","addi %r5, %r5, 0x59C4","lwz %r5, -0x44B0(%r13)",0x8029D9A0,0x8029DBAC,0x8029DC48,0x8029D608,0x805C6C80,0x802A3500,0x802A9ED0,0x8037DAC4,0x00000000,0x00000000,0x00000000,0x00000000,0x802A85B0,0x802A87A0,0x802D1280,0x80295844,0x8029592C,0x80295F98,0x8029615C,0x80296200,0x802962E8,0x802963D0,0x802964CC,0x802964F4,0x80296518,0x80296540,0x80296564,0x80296694,0x80296748,0x802968A4,0x802970B8,0x8029739C,0x80297400,0x80297504,0x802A3980,0x80186B30,0x802EE318,0x80298A34,0x8029971C,0x802C1F40,0x802C20C8,0x802D78B0,0x802D7910,0x802D906C,0x802DAAA0,0x802A3080,0x802A7270,0x00000000,0x8018B190,0x8018CC60,0x805C73A0,0x802E9748,0x00000000,0x802D0FE0,0x805CF190,0x805CF180,0x805C6C80,0x802F52D0,0x802A9B80,31,0x802E7C10,0x802E3800,0x801BCEC0,0x805CD468,0x802E1DD0,0x802E1CAC,0x00000000,0x80328798,0x802D81A0,0x802AA018
WGOJN0000,0x8011D140,0x802800F0,0x802015DC,0x801FCB74,0x801FCB9C,0x801F8884,0x801F893C,0x80223920,0x80223B00,0x80223CA8,0x80224520,0x8031B8C8,0x8031B918,0x8031B948,0x8031B998,0x8031C388,0x80118644,0x80119188,0x80118DE0,0x80118FF4,0x80119308,0x80119320,0x80119A7C,0x80119AD0,0x80A1000C,"lwz %r5, -0x49F0(%r13)","addi %r5, %r5, 0x59C4","lwz %r5, -0x49F0(%r13)",0x8014E138,0x8014E344,0x8014E3E0,0x8014DDA0,0x80357580,0x800F40C4,0x800F99F8,0x8033071C,0x00000000,0x00000000,0x00000000,0x00000000,0x800F8C78,0x800F8E70,0x8011D984,0x80150AF4,0x80150BDC,0x80151248,0x8015140C,0x801514B0,0x80151598,0x80151680,0x8015177C,0x801517A4,0x801517C8,0x801517F0,0x80151814,0x80151944,0x801519F8,0x80151B54,0x80152368,0x8015264C,0x801526B0,0x801527B4,0x800F4490,0x801F94C4,0x8013A080,0x801491CC,0x80149EB4,0x8010F93C,0x8010FAC4,0x80123D80,0x80123DDC,0x8012551C,0x80126F2C,0x800F3D34,0x800F79B0,0x00000000,0x801FDAD8,0x801FF780,0x80357D20,0x801355F0,0x00000000,0x8011D70C,0x803F0448,0x803F0430,0x80357580,0x801408AC,0x800F96F0,31,0x80133B30,0x8012FA98,0x80229A80,0x803F0020,0x8012E134,0x8012E01C,0x00000000,0x80282290,0x80124630,0x800F9B50
WMPJN0002,0x8021CC14,0x8026D6CC,0x80114778,0x8011077C,0x801107A4,0x8010BFE8,0x8010C0A0,0x801411AC,0x8014138C,0x80141534,0x80141E94,0x802DB208,0x802DB258,0x802DB288,0x802DB2D8,0x802DBA20,0x80219B7C,0x8021A6C0,0x8021A318,0x8021A52C,0x8021A83C,0x8021A854,0x8021AF94,0x8021AFE8,0x80A1000C,"lwz %r5, -0x3D7C(%r13)","addi %r5, %r5, 0x59E0","lwz %r5, -0x3D7C(%r13)",0x801FC1F0,0x801FC560,0x801FC64C,0x801FBF04,0x804BA4E8,0x00000000,0x8020851C,0x802C6AE4,0x00000000,0x00000000,0x00000000,0x00000000,0x802073A4,0x80207598,0x8021D424,0x801FF1BC,0x801FF2A4,0x801FF910,0x801FFAD4,0x801FFB78,0x801FFC60,0x801FFD48,0x801FFE44,0x801FFE6C,0x801FFE90,0x801FFEB8,0x801FFEDC,0x8020000C,0x802000C0,0x8020021C,0x80200A30,0x80200D14,0x80200D78,0x80200E7C,0x80203814,0x8010CC28,0x00000000,0x801F7000,0x801F7D38,0x00000000,0x80215A1C,0x80223084,0x802230E0,0x80224818,0x80226228,0x80202D14,0x80206158,0x8020E19C,0x801117E8,0x801130F0,0x804BAC60,0x80234698,0x80113950,0x8021D1E0,0x804CA690,0x804CA678,0x804BA4E8,0x8023A678,0x802081B0,31,0x80232BD8,0x8022EA44,0x8013D6D4,0x804C8D80,0x8022CF1C,0x8022CEE0,0x00000000,0x8026FBA8,0x8022392C,0x80208684
WBLPN0003,0x80168674,0x80095AEC,0x8006C83C,0x8006895C,0x80068984,0x80064440,0x80064524,0x800AD690,0x800AD870,0x800ADA18,0x800AE378,0x8038A370,0x8038A3C0,0x8038A3F0,0x8038A440,0x8038ADB0,0x80163C88,0x801647CC,0x80164424,0x80164638,0x80164948,0x80164960,0x801650A0,0x801650F4,0x80A1000C,"lwz %r5, -0x61FC(%r13)","addi %r5, %r5, 0x59E0","lwz %r5, -0x61FC(%r13)",0x801B8AEC,0x801B8E5C,0x801B8F48,0x801B8800,0x8069C8B8,0x8014CBFC,0x801515D0,0x8039858C,0x00000000,0x00000000,0x00000000,0x00000000,0x80150924,0x80150B18,0x80168E84,0x801BB764,0x801BB84C,0x801BBEB8,0x801BC07C,0x801BC120,0x801BC208,0x801BC2F0,0x801BC3EC,0x801BC414,0x801BC438,0x801BC460,0x801BC484,0x801BC5B4,0x801BC668,0x801BC7C4,0x801BCFD8,0x801BD2BC,0x801BD320,0x801BD424,0x8014CFF4,0x800652B8,0x80184CC8,0x801B38FC,0x801B4634,0x00000000,0x8015DE20,0x8016EEFC,0x8016EF58,0x80170698,0x801720A8,0x8014C7AC,0x8014F6D8,0x80156584,0x800698F8,0x8006B240,0x8069D020,0x80180258,0x8006BAB4,0x80168C40,0x806E3818,0x806E3800,0x8069C8B8,0x8018B4A8,0x80151244,31,0x8017E798,0x8017A700,0x800B5344,0x806E2138,0x80178D9C,0x80178D60,0x00000000,0x80097FBC,0x8016F7AC,0x80151738
